rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_eccen,koi_fittype,koi_prad,koi_incl,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec
6479,8125917,K05479.01,,CANDIDATE,CANDIDATE,18.347081,0,MCMC,5.65,89.95,855,126.14,1,5465,3.968,1.702,299.98801,43.917721
6480,8129333,K05480.01,,CANDIDATE,CANDIDATE,57.140035,0,MCMC,5.78,89.95,588,28.34,1,5936,4.103,1.46,300.87204,43.973541
6484,8197176,K05485.01,,CANDIDATE,CANDIDATE,9.358898,0,MCMC,20.35,89.95,1528,1288.85,1,5188,3.327,4.521,300.88522,44.081329
6485,8197406,K05486.01,,CANDIDATE,CANDIDATE,4.15471847,0,MCMC,8.21,87.66,1672,1845.84,1,7025,4.15,1.65,300.94186,44.023651
6486,9049550,K05606.01,,CANDIDATE,CANDIDATE,23.81488303,0,MCMC,1912.63,87.66,847,121.57,1,5421,3.79,1.89,299.77884,45.394032
6487,9073549,K05608.01,,CANDIDATE,CANDIDATE,87.565484,0,MCMC,2.12,89.95,437,8.6,1,6064,4.429,1.069,284.32489,45.482319
6491,9087853,K05612.01,,CANDIDATE,CANDIDATE,353.65927,0,MCMC,2.58,89.95,223,0.58,1,5438,4.574,0.82,291.46518,45.47007
6492,9097470,K05613.01,,CANDIDATE,CANDIDATE,346.4174,0,MCMC,2.41,89.95,251,0.94,1,5754,4.49,0.946,294.82776,45.469952
6493,9911112,K05733.01,,CANDIDATE,CANDIDATE,1.16683439,0,MCMC,552.37,49.85,3456,33728.08,1,8982,4.111,2.123,298.87128,46.75198
6496,9935983,K05736.01,,CANDIDATE,CANDIDATE,161.651341,0,MCMC,1.34,89.95,314,2.3,1,5850,4.556,0.838,283.67346,46.82272
6497,9941136,K05737.01,,CANDIDATE,CANDIDATE,376.24253,0,MCMC,1.32,89.95,254,0.99,1,5916,4.463,0.96,286.63068,46.843369
6499,9942658,K05740.01,,CANDIDATE,CANDIDATE,21.7997515,0,MCMC,1.01,89.95,674,48.75,1,6122,4.487,0.964,287.57361,46.822159
6500,7132462,K05360.01,,CANDIDATE,CANDIDATE,54.595746,0,MCMC,2,89.95,649,41.81,1,6014,3.989,1.699,295.8591,42.642189
6508,8223445,K05487.01,,CANDIDATE,CANDIDATE,48.8130123,0,MCMC,2.95,89.95,553,22.17,1,6202,4.395,1.11,287.91861,44.1213
6509,8223655,K05488.01,,CANDIDATE,CANDIDATE,280.1605704,0,MCMC,672.47,89.38,236,0.73,1,5377,4.583,0.797,288.02615,44.118858
6513,8242350,K05493.01,,CANDIDATE,CANDIDATE,6.993476792,0,MCMC,53.71,38.96,1260,595.22,1,6573,4.205,1.444,294.93457,44.12981
6526,9957668,K05744.01,,CANDIDATE,CANDIDATE,30.69533194,0,MCMC,57.53,88.81,669,47.46,1,6340,4.34,1.061,294.4783,46.863811
6527,9962595,K05745.01,,CANDIDATE,CANDIDATE,11.37444297,0,MCMC,20.14,88.24,688,52.84,1,5297,4.546,0.808,296.32794,46.83963
6529,9968924,K05747.01,,CANDIDATE,CANDIDATE,411.447056,0,MCMC,2.86,89.95,342,3.22,1,6519,4.108,1.672,298.27487,46.837372
6530,9993683,K05748.01,,CANDIDATE,CANDIDATE,29.9373498,0,MCMC,1.24,89.38,519,17.09,1,5268,4.458,0.871,282.50021,46.918571
6532,7198587,K05369.01,,CANDIDATE,CANDIDATE,651.358046,0,MCMC,14.58,89.95,411,6.75,1,5122,3.172,6.261,291.26584,42.739491
6535,7205717,K05372.01,,CANDIDATE,CANDIDATE,212.60398,0,MCMC,1.64,89.95,337,3.06,1,5834,4.284,1.207,293.44861,42.744911
6536,7206422,K05373.01,,CANDIDATE,CANDIDATE,50.550788,0,MCMC,5,89.95,790,92.03,1,5031,3.433,3.859,293.64182,42.736019
6538,7213311,K05375.01,,CANDIDATE,CANDIDATE,285.377655,0,MCMC,6.14,89.95,423,7.54,1,5142,3.47,2.756,295.51764,42.758942
6541,8279146,K05497.01,,CANDIDATE,CANDIDATE,93.359737,0,MCMC,1.05,89.95,592,29.01,1,6809,4.078,1.673,282.24631,44.28228
6543,8294683,K05499.01,,CANDIDATE,CANDIDATE,122.58481,0,MCMC,1.19,89.38,279,1.43,1,5003,4.602,0.669,290.01547,44.205582
6544,8295087,K05500.01,,CANDIDATE,CANDIDATE,84.934357,0,MCMC,1.6,89.95,531,18.83,1,6290,4.156,1.395,290.15518,44.254017
6546,9141355,K05622.01,Kepler-1635 b,CONFIRMED,CANDIDATE,469.63111,0,MCMC,3.28,89.38,202,0.39,1,5484,4.579,0.775,285.349,45.556179
6547,9142225,K05623.01,,CANDIDATE,CANDIDATE,583.75653,0,MCMC,2,89.95,249,0.91,1,6328,4.374,1.118,285.80096,45.571739
6549,9147012,K05625.01,,CANDIDATE,CANDIDATE,116.451879,0,MCMC,3.17,89.95,306,2.06,1,5197,4.548,0.736,288.42819,45.566269
6550,9147029,K05626.01,,CANDIDATE,CANDIDATE,397.499229,0,MCMC,6.57,89.95,293,1.73,1,6423,4.37,1.231,288.43582,45.519852
6551,9157030,K05628.01,,CANDIDATE,CANDIDATE,24.9092714,0,MCMC,1.24,89.95,455,10.12,1,4810,4.624,0.694,292.81415,45.546501
6552,9157523,K05629.01,,CANDIDATE,CANDIDATE,192.138741,0,MCMC,1.93,89.95,407,6.48,1,6065,4.098,1.569,293.01486,45.577831
6553,9994381,K05749.01,,CANDIDATE,CANDIDATE,281.95332,0,MCMC,2.31,89.95,204,0.41,1,4864,4.628,0.692,282.93451,46.994869
6556,10004772,K05752.01,,CANDIDATE,CANDIDATE,1.391714994,0,MCMC,35.67,89.38,8352,1150147.99,1,3749,0.833,59.684,288.85568,46.997261
6557,10006096,K05753.01,,CANDIDATE,CANDIDATE,70.51623323,0,MCMC,56.55,89.95,390,5.47,1,5511,4.531,0.789,289.49918,46.92865
6564,7282470,K05379.01,,CANDIDATE,CANDIDATE,520.655224,0,MCMC,7.58,89.95,401,6.12,1,5227,3.321,4.313,291.9227,42.892921
6565,7289139,K05380.01,,CANDIDATE,CANDIDATE,369.93355,0,MCMC,3.24,89.95,270,1.25,1,6158,4.453,1.024,293.96146,42.806419
6567,7352727,K05382.01,,CANDIDATE,CANDIDATE,2.456494241,0,MCMC,25.12,87.09,3774,47941.43,1,4949,2.486,13.477,288.57425,42.913288
6573,8364969,K05508.01,,CANDIDATE,CANDIDATE,22.57197447,0,MCMC,49.8,88.81,617,34.24,1,5645,4.431,0.871,291.59738,44.398521
6574,8378278,K05509.01,,CANDIDATE,CANDIDATE,28.406342,0,MCMC,1.41,89.95,613,33.44,1,6085,4.474,0.936,296.18494,44.342991
6578,9173014,K05633.01,,CANDIDATE,CANDIDATE,151.77884,0,MCMC,4.35,89.95,616,34.01,1,6328,3.634,3.134,298.11365,45.563419
6584,10027861,K05758.01,,CANDIDATE,CANDIDATE,102.493119,0,MCMC,2.7,89.38,317,2.37,1,5166,4.583,0.791,297.66437,46.94482
6587,10083325,K05761.01,,CANDIDATE,CANDIDATE,6.13293722,0,MCMC,0.88,89.95,1122,374.09,1,6140,4.344,1.149,294.9733,47.015369
6588,10090854,K05762.01,,CANDIDATE,CANDIDATE,12.6306692,0,MCMC,1.35,89.95,689,53.18,1,5571,4.576,0.798,297.39322,47.011459
6591,7377343,K05384.01,,CANDIDATE,CANDIDATE,7.9544727,0,MCMC,9.63,89.95,1064,303.36,1,6217,4.306,1.196,295.90891,42.988209
6594,7416016,K05387.01,,CANDIDATE,CANDIDATE,297.78282,0,MCMC,1.17,89.95,167,0.18,1,4192,4.657,0.59,280.35452,43.056671
6596,7440715,K05390.01,,CANDIDATE,CANDIDATE,104.198102,0,MCMC,5.13,89.95,497,14.46,1,5087,3.759,2.024,290.50705,43.015041
6598,8395870,K05511.01,,CANDIDATE,CANDIDATE,74.833577,0,MCMC,1.68,89.95,590,28.65,1,5933,3.953,1.807,300.93237,44.34454
6599,8396288,K05512.01,,CANDIDATE,CANDIDATE,25.7557728,0,MCMC,4.19,89.95,538,19.87,1,5482,4.569,0.821,301.05518,44.306229
6600,8415353,K05514.01,,CANDIDATE,CANDIDATE,102.100752,0,MCMC,2.63,89.95,551,21.84,1,6359,4.046,1.83,284.7644,44.485004
6601,8429817,K05515.01,,CANDIDATE,CANDIDATE,6.263491341,0,MCMC,6.41,89.95,1180,458.5,1,6247,4.255,1.194,291.45227,44.431751
6603,8432249,K05517.01,,CANDIDATE,CANDIDATE,335.43143,0,MCMC,7.12,89.95,468,11.31,1,5172,3.315,4.721,292.39389,44.476212
6605,9209981,K05638.01,,CANDIDATE,CANDIDATE,290.02002,0,MCMC,1.56,89.38,321,2.51,1,6452,4.384,1.148,288.01117,45.68716
6606,9210738,K05639.01,,CANDIDATE,CANDIDATE,279.21957,0,MCMC,4.92,89.95,395,5.77,1,5159,3.648,2.604,288.40182,45.677029
6607,9214176,K05640.01,,CANDIDATE,CANDIDATE,348.665961,0,MCMC,9.56,89.95,493,13.93,1,5183,3.166,4.89,290.15314,45.635471
6609,9217583,K05642.01,,CANDIDATE,CANDIDATE,222.28056,0,MCMC,2.56,89.95,405,6.37,1,6543,4.17,1.531,291.57455,45.618389
6612,9229807,K05645.01,,CANDIDATE,CANDIDATE,580.8532679,,none,,,,,1,,,,296.12985,45.681862
6616,10146103,K05769.01,,CANDIDATE,CANDIDATE,7.58054567,0,MCMC,0.66,89.95,799,96.35,1,5632,4.616,0.721,293.74625,47.15406
6620,7458743,K05393.01,,CANDIDATE,CANDIDATE,248.421771,0,MCMC,18.92,89.95,579,26.64,1,4895,3.008,6.428,295.64517,43.065338
6625,7539277,K05398.01,,CANDIDATE,CANDIDATE,551.22396,0,MCMC,2.1,89.95,206,0.42,1,5691,4.544,0.887,295.02985,43.129421
6628,8480642,K05521.01,,CANDIDATE,CANDIDATE,31.59118744,0,MCMC,12.22,88.81,783,88.84,1,5178,3.714,2.295,285.0004,44.544991
6634,11446961,K05899.01,,CANDIDATE,CANDIDATE,58.669218,0,MCMC,1.28,89.95,450,9.68,1,5548,4.433,0.986,287.15372,49.33197
6636,11457664,K05902.01,,CANDIDATE,CANDIDATE,150.728285,0,MCMC,1.27,89.95,321,2.51,1,5778,4.544,0.871,293.16309,49.383331
6640,11506938,K05906.01,,CANDIDATE,CANDIDATE,22.57560933,0,MCMC,202.06,38.39,822,107.89,1,6587,4.268,1.326,291.64651,49.493408
6643,11520114,K05909.01,,CANDIDATE,CANDIDATE,7.0799969,0,MCMC,1.57,88.24,738,70.05,1,4808,4.521,0.806,297.39496,49.48494
6645,11559493,K05911.01,,CANDIDATE,CANDIDATE,357.41382,0,MCMC,3.01,89.95,283,1.52,1,6233,4.412,1.076,292.07788,49.52961
6647,11598894,K05913.01,,CANDIDATE,CANDIDATE,89.366114,0,MCMC,1.97,89.95,391,5.54,1,5861,4.522,0.875,284.74847,49.606258
6651,11601425,K05917.01,,CANDIDATE,CANDIDATE,41.9936864,0,MCMC,1.52,89.95,503,15.19,1,5766,4.498,0.915,286.3562,49.690128
6652,11601633,K05918.01,,CANDIDATE,CANDIDATE,94.67782,0,MCMC,1.46,89.95,353,3.67,1,5360,4.503,0.866,286.49686,49.614578
6653,11601972,K05919.01,,CANDIDATE,CANDIDATE,290.196585,0,MCMC,2.65,89.95,351,3.58,1,6256,4.184,1.488,286.73245,49.683189
6658,11616434,K05924.01,,CANDIDATE,CANDIDATE,291.306507,0,MCMC,2.49,89.95,219,0.54,1,5031,4.548,0.748,294.69086,49.626991
6659,11651240,K05925.01,,CANDIDATE,CANDIDATE,93.006,0,MCMC,1.97,89.95,503,15.18,1,5518,3.973,1.742,285.40842,49.763641
6663,11716643,K05929.01,,CANDIDATE,CANDIDATE,466.003777,0,MCMC,5.22,89.95,223,0.58,1,5830,4.54,0.876,293.86526,49.800289
6666,11803074,K05932.01,,CANDIDATE,CANDIDATE,355.85816,0,MCMC,3.69,89.95,233,0.7,1,5734,4.573,0.799,285.33783,50.066132
6668,11818566,K05935.01,,CANDIDATE,CANDIDATE,416.8789312,,none,,,,,1,,,,294.2063,50.045399
6669,11819396,K05936.01,,CANDIDATE,CANDIDATE,48.38798413,,none,,,,,1,,,,294.56738,50.069721
6671,11860294,K05938.01,,CANDIDATE,CANDIDATE,545.205601,0,MCMC,1.66,89.95,257,1.03,1,6273,4.345,1.155,289.65347,50.12801
6672,11868941,K05939.01,,CANDIDATE,CANDIDATE,105.053389,0,MCMC,1.52,89.95,449,9.61,1,6471,4.392,1.13,294.35275,50.185989
6674,11910670,K05941.01,,CANDIDATE,CANDIDATE,44.7060191,0,MCMC,60.47,89.95,465,11.01,1,5509,4.482,0.811,289.65152,50.282619
6676,11923213,K05943.01,,CANDIDATE,CANDIDATE,27.2020198,0,MCMC,1.37,89.95,668,47.17,1,6353,4.428,1,296.20459,50.236328
6677,11924426,K05944.01,,CANDIDATE,CANDIDATE,64.71315981,0,MCMC,64.8,89.95,482,12.8,1,6175,4.44,0.974,296.70383,50.281551
6681,12007270,K05948.01,,CANDIDATE,CANDIDATE,398.51312,0,MCMC,1.23,89.95,222,0.58,1,5776,4.596,0.759,288.18256,50.49836
6682,12009917,K05949.01,,CANDIDATE,CANDIDATE,559.785594,0,MCMC,1.88,89.95,249,0.92,1,6201,4.352,1.111,289.68549,50.409229
6683,12020376,K05950.01,,CANDIDATE,CANDIDATE,109.43946,0,MCMC,1,89.95,314,2.31,1,5359,4.611,0.741,295.4801,50.42128
6685,12071775,K05952.01,,CANDIDATE,CANDIDATE,164.507439,0,MCMC,2.15,89.95,346,3.39,1,5866,4.382,1.02,296.40887,50.585171
6686,12102775,K05953.01,,CANDIDATE,CANDIDATE,370.84786,0,MCMC,4.03,89.38,219,0.54,1,5291,4.539,0.886,286.39944,50.625679
6687,12105086,K05954.01,,CANDIDATE,CANDIDATE,73.908995,0,MCMC,0.94,89.95,421,7.44,1,5865,4.518,0.918,288.05573,50.65369
6692,12168895,K05959.01,,CANDIDATE,CANDIDATE,251.48808,0,MCMC,1.74,89.95,284,1.55,1,5979,4.52,0.902,296.24155,50.78051
6693,12253490,K05961.01,,CANDIDATE,CANDIDATE,19.1597617,0,MCMC,16.43,88.81,424,7.65,1,4492,4.727,0.516,288.64325,50.90118
6696,12300524,K05964.01,,CANDIDATE,CANDIDATE,32.0335206,0,MCMC,0.9,89.95,591,28.78,1,6039,4.478,1.005,287.09006,51.01606
6697,12349560,K05965.01,,CANDIDATE,CANDIDATE,43.3976505,0,MCMC,1.85,89.95,388,5.37,1,4877,4.608,0.723,286.93784,51.123508
6698,12350136,K05966.01,,CANDIDATE,CANDIDATE,478.7918502,,none,,,,,1,,,,287.35873,51.158321
6704,10989620,K05849.01,,CANDIDATE,CANDIDATE,21.512259,0,MCMC,1.13,89.95,639,39.45,1,5611,4.424,0.997,297.61707,48.408089
6706,12402588,K05968.01,,CANDIDATE,CANDIDATE,97.942437,0,MCMC,2.29,89.95,600,30.59,1,5997,3.806,2.284,288.53769,51.280384
6709,12418418,K05971.01,,CANDIDATE,CANDIDATE,493.30572,0,MCMC,1.08,89.95,149,0.12,1,4558,4.697,0.548,296.26324,51.26609
6713,11021266,K05852.01,,CANDIDATE,CANDIDATE,235.413973,0,MCMC,3.2,89.95,304,2.03,1,6028,4.468,1.001,287.36044,48.5564
6715,11026582,K05854.01,,CANDIDATE,CANDIDATE,240.571886,0,MCMC,2.93,89.95,302,1.96,1,6146,4.497,0.943,290.25085,48.558701
6716,11036168,K05855.01,,CANDIDATE,CANDIDATE,217.792092,0,MCMC,3.31,89.95,284,1.53,1,5821,4.554,0.848,294.79651,48.557861
6717,11037818,K05856.01,Kepler-1638 b,CONFIRMED,CANDIDATE,259.33683,0,MCMC,1.7,89.38,281,1.47,1,5906,4.467,0.85,295.48242,48.524441
6720,12554212,K05974.01,,CANDIDATE,CANDIDATE,4.76818366,0,MCMC,0.54,89.95,761,79.48,1,4680,4.618,0.649,288.9162,51.534962
6722,12645761,K05976.01,,CANDIDATE,CANDIDATE,2.709570556,0,MCMC,217.65,63.03,2428,8211.89,1,5030,3.18,5.208,289.70395,51.714401
6735,11100170,K05869.01,,CANDIDATE,CANDIDATE,114.406187,0,MCMC,2.42,89.95,267,1.21,1,4641,4.589,0.691,298.57523,48.668362
6740,11176166,K05875.01,Kepler-1639 b,CONFIRMED,CANDIDATE,9.878482,0,MCMC,2.5,89.95,1003,239.35,1,6495,4.366,1.145,283.06863,48.802078
6742,11183752,K05877.01,,CANDIDATE,CANDIDATE,230.358183,0,MCMC,2.87,89.95,289,1.66,1,5803,4.465,0.884,288.21854,48.886742
6752,11348610,K05888.01,,CANDIDATE,CANDIDATE,190.860818,0,MCMC,1.84,89.95,273,1.32,1,5463,4.578,0.803,290.8688,49.105068
6758,11407847,K05895.01,,CANDIDATE,CANDIDATE,11.8309193,0,MCMC,1.17,85.94,770,83.17,1,5550,4.411,0.958,294.30084,49.240311
6760,8355178,K06178.02,,CANDIDATE,CANDIDATE,33.814176,0,MCMC,1.49,89.95,589,28.41,2,6122,4.471,0.996,287.53177,44.30801
6761,8374077,K06179.01,,CANDIDATE,CANDIDATE,16.2959751,0,MCMC,2.29,87.66,744,72.62,1,6063,4.476,1.012,294.8566,44.322041
6762,8494783,K06180.01,,CANDIDATE,CANDIDATE,28.201998,,none,,,,,6,,,,291.63733,44.56422
6764,8517303,K06181.01,,CANDIDATE,CANDIDATE,24.0763833,0,MCMC,56.19,76.78,1816,2571.16,1,4700,2.214,11.732,298.75,44.57254
6765,8590149,K06182.01,,CANDIDATE,CANDIDATE,19.2401414,0,MCMC,1.49,88.81,585,27.69,1,5243,4.49,0.821,300.90247,44.61261
6766,8590149,K06182.02,,CANDIDATE,CANDIDATE,28.684308,0,MCMC,1.35,89.95,512,16.27,2,5243,4.49,0.821,300.90247,44.61261
6767,3559935,K00492.02,,CANDIDATE,CANDIDATE,265.29617,0,MCMC,2.99,89.95,302,1.97,2,5589,4.27,1.218,295.18292,38.654228
6768,9285265,K03410.02,,CANDIDATE,CANDIDATE,61.569462,0,MCMC,1.62,89.95,449,9.58,2,5880,4.518,0.917,293.62976,45.74065
6769,3559860,K03440.02,,CANDIDATE,CANDIDATE,58.940262,0,MCMC,3.08,88.24,439,8.82,2,5853,4.555,0.83,295.16721,38.637081
6770,5384713,K03444.04,,CANDIDATE,CANDIDATE,14.15020327,0,MCMC,0.82,89.95,421,7.46,4,3842,4.664,0.598,297.4292,40.561909
6771,6364582,K03456.02,,CANDIDATE,CANDIDATE,486.12702,0,MCMC,1.18,89.95,249,0.91,2,6008,4.373,1.062,292.00204,41.786961
6773,6368175,K03503.02,,CANDIDATE,CANDIDATE,31.8245304,0,MCMC,0.8,89.38,589,28.37,2,6338,4.545,0.847,293.15085,41.729252
6774,5471158,K03504.02,,CANDIDATE,CANDIDATE,140.2440875,,none,,,,,3,,,,297.5798,40.603001
6776,9947653,K04647.02,,CANDIDATE,CANDIDATE,12.0086886,0,MCMC,1.77,88.81,1016,251.93,2,5303,3.87,1.964,290.25931,46.885109
6777,6527078,K04657.02,,CANDIDATE,CANDIDATE,10.43149238,0,MCMC,0.6,89.95,699,56.48,2,5366,4.592,0.773,293.29279,41.997589
6778,12416597,K04895.02,,CANDIDATE,CANDIDATE,47.5571352,0,MCMC,1.85,89.95,507,15.58,2,5861,4.436,0.958,295.51495,51.203739
6785,8158127,K01015.03,,CANDIDATE,CANDIDATE,16.9974474,0,MCMC,1.9,89.95,836,115.43,3,6495,4.379,1.168,289.09689,44.004379
6789,8590780,K06183.01,,CANDIDATE,CANDIDATE,4.326946402,0,MCMC,108.74,87.09,1481,1137.15,1,6231,4.078,1.501,301.16916,44.645962
6793,8822421,K06188.01,,CANDIDATE,CANDIDATE,1.645306652,0,MCMC,2.61,86.52,1305,685.76,1,5423,4.591,0.759,293.24701,45.056461
6796,4472818,K03878.02,,CANDIDATE,CANDIDATE,15.3573379,0,MCMC,7983.8,32.66,766,81.2,2,5900,4.379,1.002,293.88541,39.51981
6797,8030339,K03954.02,Kepler-1534 b,CONFIRMED,CANDIDATE,5.71668872,0,MCMC,1.95,89.95,955,196.51,2,5638,4.488,0.883,292.39539,43.869068
6798,8037145,K00520.04,Kepler-176 e,CONFIRMED,CANDIDATE,51.16579,0,MCMC,1.54,89.38,429,8.01,4,5229,4.47,0.877,294.66797,43.85326
6801,8934103,K04009.02,,CANDIDATE,CANDIDATE,77.79068,0,MCMC,1.78,89.95,473,11.81,2,6210,4.4,1.1,283.3457,45.27446
6805,10718726,K00600.02,,CANDIDATE,CANDIDATE,294.055263,0,MCMC,2.8,89.95,288,1.64,2,6108,4.453,1.011,286.24982,48.06094
6815,3230787,K06101.01,,CANDIDATE,CANDIDATE,17.73402211,0,MCMC,61.64,87.66,711,60.39,1,5892,4.426,0.963,290.25485,38.34166
6816,5956656,K01053.02,,CANDIDATE,CANDIDATE,46.245179,0,MCMC,1.73,89.95,453,9.94,2,5573,4.558,0.827,290.60794,41.201092
6817,9093086,K06191.01,,CANDIDATE,CANDIDATE,9.7044192,0,MCMC,1.21,88.24,926,173.51,1,6258,4.449,1.031,293.40323,45.493809
6818,9015738,K01616.02,,CANDIDATE,CANDIDATE,34.775371,0,MCMC,0.67,89.38,582,27.11,2,6028,4.459,1.047,289.50635,45.370998
6819,9093086,K06191.02,,CANDIDATE,CANDIDATE,12.7712843,0,MCMC,1.23,89.95,845,120.36,2,6258,4.449,1.031,293.40323,45.493809
6823,9153823,K06195.01,,CANDIDATE,CANDIDATE,1.444474883,0,MCMC,1.78,88.81,1052,290.01,1,4569,4.686,0.559,291.48495,45.54567
6824,7100673,K04032.03,Kepler-1542 d,CONFIRMED,CANDIDATE,5.99273738,0,MCMC,1.03,89.38,1111,360.3,2,5731,4.224,1.19,285.72849,42.65453
6825,7100673,K04032.04,Kepler-1542 e,CONFIRMED,CANDIDATE,5.10115756,0,MCMC,0.94,89.95,1173,447.07,4,5731,4.224,1.19,285.72849,42.65453
6826,10089911,K04034.02,,CANDIDATE,CANDIDATE,11.6089854,0,MCMC,14805,32.09,1024,259.86,2,6602,4.302,1.397,297.1243,47.037022
6828,3747817,K04103.02,,CANDIDATE,CANDIDATE,14.2372486,0,MCMC,0.94,89.95,591,28.76,2,5220,4.631,0.677,291.67682,38.874908
6830,8162789,K00521.02,,CANDIDATE,CANDIDATE,10.8204488,0,MCMC,1.29,89.38,885,145.06,2,6032,4.387,1.06,290.73517,44.09132
6832,4037428,K05993.01,,CANDIDATE,CANDIDATE,4.264729016,0,MCMC,27.58,85.37,1428,983.86,1,6052,4.084,1.417,285.14496,39.186989
6835,5613330,K00649.02,,CANDIDATE,CANDIDATE,10.2093773,0,MCMC,0.89,89.38,1027,263.47,2,6078,4.199,1.432,289.77325,40.80072
6838,3545840,K06102.01,,CANDIDATE,CANDIDATE,54.2916336,0,MCMC,1.67,89.38,665,46.21,3,6711,4.179,1.565,291.75204,38.66254
6839,3634051,K06103.01,,CANDIDATE,CANDIDATE,453.543999,0,MCMC,3.71,89.95,270,1.26,1,6109,4.312,1.179,287.97546,38.74028
6840,3634051,K06103.02,,CANDIDATE,CANDIDATE,122.8056263,0,MCMC,1.99,89.95,418,7.21,2,6109,4.312,1.179,287.97546,38.74028
6841,3761319,K06104.01,,CANDIDATE,CANDIDATE,16.2483414,0,MCMC,2.14,86.52,704,58.1,1,5729,4.436,0.923,295.05994,38.855911
6852,9389245,K06202.01,,CANDIDATE,CANDIDATE,47.25643291,,none,,,,,2,,,,284.14114,45.944641
6853,9828127,K04192.02,,CANDIDATE,CANDIDATE,32.0272064,0,MCMC,1.13,89.95,515,16.64,2,5576,4.556,0.852,290.58612,46.642689
6854,5177859,K04246.02,,CANDIDATE,CANDIDATE,8.7562403,0,MCMC,1.58,80.21,985,222.52,2,5841,4.275,1.235,289.07397,40.366009
6855,11081504,K04287.02,,CANDIDATE,CANDIDATE,9.6184,0,MCMC,0.76,88.81,1125,378.36,2,6344,4.152,1.517,290.45831,48.661369
6857,3645438,K04385.02,Kepler-1600 b,CONFIRMED,CANDIDATE,386.370548,0,MCMC,3.15,89.95,211,0.47,2,5303,4.571,0.828,291.39938,38.78775
6858,8278685,K04435.02,,CANDIDATE,CANDIDATE,17.8693759,0,MCMC,0.81,89.38,759,78.58,2,6328,4.456,1.013,281.95569,44.261532
6859,5511659,K04541.02,,CANDIDATE,CANDIDATE,17.2360532,0,MCMC,1.69,89.38,701,57.24,2,5915,4.481,0.931,283.25119,40.72311
6867,4139254,K06108.01,,CANDIDATE,CANDIDATE,485.92297,0,MCMC,1.07,89.95,225,0.61,3,5551,4.386,0.957,285.8627,39.20528
6868,4144236,K06109.01,,CANDIDATE,CANDIDATE,22.91344696,0,MCMC,163.59,89.38,1112,361.94,1,6620,3.779,2.641,287.83334,39.221272
6869,10141900,K01082.04,,CANDIDATE,CANDIDATE,9.6550435,0,MCMC,1.54,87.66,708,59.4,4,5258,4.584,0.793,292.14447,47.157349
6872,4255944,K06111.01,,CANDIDATE,CANDIDATE,228.65412,0,MCMC,3.63,89.95,521,17.44,3,6845,3.849,2.674,289.84818,39.331463
6879,9655711,K06209.01,,CANDIDATE,CANDIDATE,12.71422376,0,MCMC,2.49,89.95,785,89.81,1,5947,4.481,0.962,294.444,46.335972
6880,5856571,K01839.02,,CANDIDATE,CANDIDATE,80.4112953,0,MCMC,4.33,89.95,535,19.35,2,5476,3.904,1.673,284.09457,41.182819
6891,4739229,K06118.02,,CANDIDATE,CANDIDATE,4.66185924,0,MCMC,1.16,88.81,1610,1590.18,2,7081,4.16,1.619,289.53336,39.836639
6893,4742420,K06120.01,,CANDIDATE,CANDIDATE,90.096729,0,MCMC,1.74,89.95,425,7.74,1,6123,4.465,0.991,290.45026,39.862011
6894,9655711,K06209.02,,CANDIDATE,CANDIDATE,7.72955243,0,MCMC,2.05,89.95,927,174.28,2,5947,4.481,0.962,294.444,46.335972
6895,9727765,K06210.01,,CANDIDATE,CANDIDATE,51.85656556,,none,,,,,2,,,,298.06549,46.436298
6902,9008103,K03283.03,,CANDIDATE,CANDIDATE,87.707513,0,MCMC,1.72,89.95,310,2.2,2,4944,4.614,0.721,286.08908,45.369011
6903,8780959,K03741.03,Kepler-1518 b,CONFIRMED,CANDIDATE,5.11177904,0,MCMC,2.25,89.38,1351,788,2,6432,4.207,1.345,300.33237,44.986141
6908,5769810,K04913.02,,CANDIDATE,CANDIDATE,8.97374036,0,MCMC,1.57,89.95,1159,427.27,1,6543,4.203,1.48,283.6788,41.096882
6914,6117415,K06019.01,,CANDIDATE,CANDIDATE,19.74161587,0,MCMC,89.59,88.81,923,171.82,1,6508,4.136,1.618,289.86105,41.408192
6917,4742420,K06120.02,,CANDIDATE,CANDIDATE,205.41415,0,MCMC,1.67,89.95,323,2.58,2,6123,4.465,0.991,290.45026,39.862011
6918,4826439,K06121.01,,CANDIDATE,CANDIDATE,1.237147433,0,MCMC,75.5,79.07,1793,2442.42,1,6131,4.457,1.024,289.02982,39.951889
6925,10198662,K06216.02,,CANDIDATE,CANDIDATE,46.07931317,,none,,,,,5,,,,287.78461,47.228043
6926,4157325,K01860.04,,CANDIDATE,CANDIDATE,24.8435099,0,MCMC,1.47,89.38,670,47.5,4,5977,4.375,1.075,291.55695,39.227291
6927,10200627,K06217.01,,CANDIDATE,CANDIDATE,7.7017812,0,MCMC,0.64,88.81,626,36.41,1,4822,4.709,0.543,288.79553,47.203651
6929,10228942,K06219.01,,CANDIDATE,CANDIDATE,21.02546116,0,MCMC,105.44,88.24,999,235.36,1,6632,3.985,1.855,298.82739,47.25774
